"yesterday i met my friend in hospital, he was an accident last week. last Sunday he and his wife went to his wife home, but unfortunately do that accident, both are heavy injury then admitted in hospital. they are very poor family so me and my friend circle to collect some decent amount and paid for hospital fees. yesterday i met that person they really well and happy.",bonding
"I had been feeling sick for a couple of days, but I woke up feeling good today.",achievement
I watched the sunset over the mountains in the peace and quiet.,nature
I woke up and my Bitcoin value had increased overnight!,achievement
My fiancA(c) stayed over from his shift at work so that I could see him.,affection
Woke up early and got to work early.  I got a good jump on the day.,achievement
I received a surprise gift certificate that I can use to buy my favorite coffee beans,achievement
My husband woke up about 3 hours early just to make me coffee.,affection
Today my student stood first in a competitive exam and I am very happy because of that.,achievement
My blood tests came back normal.,achievement
A coworker complimented me on a meeting I ran that was very efficient and productive.,achievement
I edged my yard after cutting the grass and it looks good.,achievement
Yesterday my boss brought me into his office to talk about my performance. I had been putting in a lot of extra effort lately. He recognized this effort and acknowledged how well I have been doing. He proceeded to give me a bonus which was very unexpected. Money has been tight lately due to some unexpected medical bills. This couldn't have come at a better time!,achievement
I was feeling yucky and blah after a crappy day at work and my boyfriend picked me up an ice cream treat last night.,affection
I made plans to go to Disney this weekend.,leisure
I received the keys to my business' first office,achievement
"Something that made me happy in the past 24 hours was when I got home last night, my boyfriend had swept and mopped the floor in the kitchen and the hall, washed all the dishes and had dinner cooking so I could come home and relax after my stressful day.",enjoy_the_moment
A guy I have been seeing texted me to have a good day.,bonding
Drinking a nice smooth cup of coffee,enjoy_the_moment
"At bedtime, my 3 year old daughter told me a story about the big bad wolf trying to blow houses down.",affection
Invested in bitcoin and made a profit.,achievement
Ate a delicious dinner last night.,enjoy_the_moment
"I had lunch with my son, who is out of school for the summer.",affection
"Found out yesterday afternoon that my daughter is a good candidate for surgery to fix her eye, so she will be able to see with that eye again.",affection
Made some sales on Ebay that made my day.,achievement
I had some time to play Battlefield 1 with my friend and my cousin. It's always fun to talk to everyone.,bonding
My wife took me out to dinner last night,affection
Walking my dog this morning made me happy.,affection
I got back in touch with my friends who I haven't talked to in a week.,bonding
I took my cat to the vet and he only has a cold.,affection
Was able to have dinner ready on time when my husband came home.,affection
My wife apologized to me.,affection
I won money playing in a poker game.,achievement
I buy a new moto g4 smartphone,achievement
I finished packing for my upcoming trip.,achievement
I made it to the car dealership,achievement
My daughter graduated preschool,affection
Finally getting an interview for a decent job.,achievement
"Even though I was sleeping and it woke me up, my friend Ryan (whom I haven't talked to for a little while) reached out to me on FB messenger, meaning that she cares about me. That is a good feeling.",bonding
My baby got to play at an play place with other kids.  He was finally crawling around with them.  He is just learning how to crawl and I was really proud of him for trying so hard!,affection
I managed to squeeze in a good workout between work tasks.,exercise
I got an unexpected extra prep period today at work.,achievement
I completed a mission in the video game Titanfall 2 that took many tries to beat.,achievement
Yesterday i was going to my office i saw my friend ...he was arrested in some case and now he released from jail he is my best friend...we always spend time together ....but last year me and my all friends are together having fun by Mistakenly i pushed my friend but he fall down on road and injured it was just an accident but my friends has misunderstood me and called the police .....but from all my friends  my best friend stood in front of police and told that he did all ...because he want to save me ...my wife was admitted in the hospital for delivery she needs me so my friend saved my life...so i was happy to see him back,bonding
